XVal,YVal,ZVal
-1.2298946380615234,-5.265721321105957,-2.735424518585205
0.2566448450088501,-0.6651598811149597,0.14818653464317322
3.31946063041687,1.1196999549865723,2.2281460762023926
1.056428074836731,-0.43021610379219055,0.9208750128746033
0.3233319818973541,0.19950085878372192,-0.04740293696522713
0.3940676748752594,0.27227920293807983,0.17973966896533966
1.0048775672912598,0.15863332152366638,0.5186090469360352
1.497393250465393,-0.5561202168464661,1.5807267427444458
0.8000058531761169,-0.44955411553382874,0.6826691031455994
0.23943762481212616,-0.13894616067409515,-0.34119540452957153
0.2828578054904938,-0.11692528426647186,0.20054295659065247
-0.7405571937561035,0.49460574984550476,0.1328432708978653
-4.774724960327148,-0.7862900495529175,-0.9700084924697876
-3.042050361633301,-0.3949667513370514,-1.3402515649795532
-1.8789727687835693,-1.9621340036392212,-1.0460731983184814
4.1896796226501465,-0.08342884480953217,-0.6618605256080627
3.824413776397705,-1.4519301652908325,-1.356849193572998
2.5224521160125732,-2.0266549587249756,-1.2480134963989258
-3.081402540206909,2.038865327835083,2.9386751651763916
-3.8725409507751465,0.5380759835243225,1.6694155931472778
-2.4723334312438965,-1.8637456893920898,1.139376163482666
2.450155258178711,1.2978789806365967,-0.7830106616020203
5.741637706756592,1.7674683332443237,1.1455265283584595
2.2963526248931885,1.741289496421814,0.8095722198486328
-1.6192547082901,-0.39141038060188293,-0.5596465468406677
-3.651386022567749,-0.7050143480300903,-4.09932279586792
-1.377711534500122,1.2465015649795532,-3.764448404312134
0.7514239549636841,0.7671341896057129,1.586983561515808
5.559413909912109,-0.9115667343139648,4.190140724182129
0.7567446827888489,-0.10332825034856796,0.8954626321792603
-3.793194055557251,-4.260659217834473,0.31377044320106506
-4.263855457305908,-1.9649425745010376,-0.1451081931591034
5.753336429595947,3.30983567237854,5.273674964904785
3.173126220703125,-1.279597282409668,-2.3337368965148926
-7.048735618591309,-3.775128126144409,2.054238796234131
0.25692713260650635,0.21080385148525238,5.075311183929443
3.265133857727051,0.036369990557432175,3.785182476043701
-2.33725643157959,1.5846763849258423,-1.2291563749313354
-0.4810712933540344,-0.015304121188819408,-0.5550286173820496
-0.19726620614528656,-0.16467683017253876,0.10009544342756271
-0.46830248832702637,0.1435808688402176,-0.19661931693553925
-0.2116730958223343,-0.03139813616871834,0.02785719744861126
-0.42218053340911865,0.02028023824095726,-0.05529707670211792
0.157241553068161,-0.12479572743177414,-0.1559179574251175
0.026149578392505646,-0.058401789516210556,0.0462053120136261
0.07195328921079636,0.0977473333477974,0.09288067370653152
0.15364974737167358,0.19412606954574585,-0.018099907785654068
-0.058694470673799515,0.002017344580963254,-0.08240512758493423
0.09318453818559647,0.025300562381744385,0.1075669378042221
-0.03551192209124565,0.20556780695915222,-0.09887917339801788
-0.3661031424999237,0.3191380500793457,-0.275709331035614
-0.22031213343143463,0.31535956263542175,0.14350789785385132
-0.06812445819377899,0.1672571748495102,0.03231000155210495
0.36301708221435547,-0.1939641386270523,-0.0557791106402874
0.2987781763076782,-0.2238251119852066,-0.008316786028444767
-0.14346528053283691,0.026688868179917336,-0.018030932173132896
0.07261747866868973,0.05143336206674576,-0.0027257453184574842
-0.09557153284549713,0.05648671090602875,0.16339026391506195
-0.048778459429740906,0.008185491897165775,0.04916355013847351
-0.020322581753134727,-0.011888084933161736,-0.0955323800444603
0.01480797491967678,-0.05079580098390579,0.05781323090195656
-0.03942783176898956,0.10645000636577606,-0.08133853226900101
0.00469541922211647,0.014938469044864178,0.0639779195189476
0.020603012293577194,0.04135782644152641,-0.012261193245649338
-0.0018745990237221122,-0.036909546703100204,-0.10062088072299957
-0.07166966050863266,0.009128517471253872,-0.03495798259973526
0.04994092881679535,-0.04824556037783623,0.05398866534233093
-0.08118540048599243,0.08288130164146423,-0.07141053676605225
-0.05739804357290268,0.0350077860057354,0.04934997111558914
-0.02155216410756111,0.05043600872159004,-0.03959934040904045
-0.054560448974370956,0.01016954705119133,0.01841149851679802
-0.009366070851683617,0.012048141099512577,-0.02503584511578083
0.013115535490214825,0.006330333650112152,-0.005882656667381525
-0.0392262302339077,0.0556667260825634,-0.0766734704375267
-0.03502775728702545,0.031037544831633568,-0.02624465338885784
0.017315341159701347,-0.005096491426229477,-0.020172646269202232
0.06890609860420227,-0.07301988452672958,0.05151831731200218
1.145811676979065,-0.7220303416252136,0.02232741005718708
1.4216423034667969,-0.6129369139671326,0.14495345950126648
1.9367871284484863,-0.03068201243877411,0.5887953639030457
-0.27073055505752563,0.07197112590074539,-0.13860368728637695
-0.001064998097717762,-0.02076333574950695,-0.02911420911550522
-0.14169135689735413,0.05663531646132469,-0.04469370096921921
-0.5539036989212036,0.13949930667877197,-0.13279080390930176
-2.2240259647369385,2.2153103351593018,-1.2355746030807495
-0.32546117901802063,0.9073094129562378,-0.7277833223342896
0.5852237939834595,0.4322635233402252,0.14942704141139984
-0.10536077618598938,0.06264234334230423,0.20126013457775116
-0.19334283471107483,-0.33789947628974915,-0.17296326160430908
-0.04911534860730171,-0.7536268830299377,0.0037910097744315863
0.28411322832107544,-0.5095319747924805,0.27922603487968445
1.1148093938827515,-1.036045789718628,0.8819593191146851
0.32028505206108093,0.04493684694170952,0.20762349665164948
0.05090152844786644,0.03386688604950905,0.08334735780954361
-0.01233656145632267,0.004382231738418341,0.023333285003900528
-0.009648632258176804,-0.007221959996968508,-0.003967577591538429
-0.0057284594513475895,0.015213307924568653,-0.016576845198869705
0.004554804414510727,0.034086063504219055,-0.0028668928425759077
-0.028991172090172768,0.046299852430820465,-0.007739412598311901
-0.12491609901189804,0.07319565117359161,-0.01191205345094204
-0.22570769488811493,0.006774283014237881,-0.15745407342910767
-0.15600638091564178,0.05043787509202957,-0.114671990275383
-0.5709130167961121,-0.05839060619473457,-0.11992187798023224
-0.37431421875953674,0.06399869173765182,-0.18354719877243042
-0.020134828984737396,0.0009680590592324734,-0.004772917367517948
-0.3348695933818817,-0.029956834390759468,-0.15209633111953735
-0.9272248148918152,-0.7233331799507141,-1.511163353919983
-0.5670373439788818,-0.10005735605955124,-0.43791502714157104
-0.1779492199420929,-0.4317884147167206,0.018637865781784058
0.4817482531070709,-0.4107776880264282,-0.7471786141395569
0.30307039618492126,0.149245947599411,-0.02400493435561657
0.03295741602778435,0.6098987460136414,0.5135120749473572
1.7735832929611206,1.3021880388259888,0.06353236734867096
1.3004233837127686,0.4338577091693878,-0.16808834671974182
-0.0819433331489563,0.20355099439620972,0.090623639523983
0.1455920934677124,-0.06243781000375748,-0.09140048921108246
-0.00866273045539856,-0.03588103502988815,0.022665897384285927
-0.03652605414390564,-0.01437893882393837,-0.005062669049948454
0.24504117667675018,-0.12002281099557877,0.008767392486333847
-1.5383065938949585,-0.8471478223800659,0.24656876921653748
-1.1528658866882324,-0.3141174614429474,0.23887622356414795
-0.5506447553634644,0.006502107717096806,0.539983868598938
0.15149365365505219,-0.1499847024679184,-0.3100510835647583
0.05862016975879669,0.1003231406211853,-0.012927250005304813
0.7717726230621338,0.6208651661872864,-0.04450781270861626
-0.13697916269302368,0.011844142340123653,-0.002743055811151862
1.1790770292282104,-3.0571672916412354,-0.023457122966647148
0.5959190130233765,0.9177010655403137,-0.35228002071380615
-0.06721845269203186,0.4447265863418579,-0.026382071897387505
-0.3131645619869232,-0.7954915165901184,-0.08862654119729996
-0.06440748274326324,-0.14189721643924713,-0.03357313945889473
-0.0042144525796175,0.006835535634309053,0.0011488876771181822
-0.0042144525796175,0.006835535634309053,0.0011488876771181822
-0.0035483958199620247,0.0067841364070773125,0.00224957219325006
-0.0029403960797935724,0.007001716643571854,0.003279150230810046
-0.00296303303912282,0.006579073145985603,0.0014349111588671803
-0.004765460267663002,0.0051955608651041985,0.004245877731591463
-0.0068331388756632805,0.0054448326118290424,0.0029403960797935724
-0.003858387703076005,0.006178000941872597,0.00038695731200277805
-0.00487118773162365,0.00498144282028079,0.004848817363381386
-0.005078648217022419,0.005960687063634396,0.002537726191803813
-0.005441370885819197,0.005233644042164087,0.002293780678883195
-0.0028360001742839813,0.00660570478066802,0.002746784361079335
-0.0030189594253897667,0.008606803603470325,0.0026261431630700827
-0.005309011787176132,0.004177967086434364,0.0036195022985339165
-0.0056392434053123,0.006624612957239151,0.0022237394005060196
-0.0062669506296515465,0.0057558901607990265,0.0057220677845180035
-0.005124454386532307,0.005218996666371822,0.0024407871533185244
-0.003942277282476425,0.006981210317462683,0.0013771206140518188
-0.005936452187597752,0.005363073665648699,0.004472779110074043
-0.00688933115452528,0.004509530495852232,0.0034027209039777517
-0.002916427794843912,0.005829659756273031,0.0021371867042034864
-0.005392634775489569,0.003968908917158842,0.0025920546613633633
-0.004352137912064791,0.00666535971686244,0.001981924520805478
-0.004343083128333092,0.005841909907758236,0.0018181400373578072
-0.0036543896421790123,0.008627310395240784,0.004114051349461079
-0.005829127039760351,0.0049284459091722965,0.0025718146935105324
-0.00694978516548872,0.0046781087294220924,0.0013353090034797788
-0.0041244374588131905,0.00497984467074275,0.0019257317762821913
-0.005391037091612816,0.005833121482282877,0.0024655545130372047
-0.003989947959780693,0.005732454359531403,0.0013843111228197813
-0.0028642297256737947,0.006893858779221773,0.000592287047766149
